Date,Open,High,Low,Close,Adj Close,Volume
2020-03-19,50.490002,54.182499,48.347500,53.242500,53.131119,76551200
2020-03-20,54.750000,57.580002,51.282501,51.437500,51.329895,80463600
2020-03-23,51.427502,54.119999,49.630001,53.172501,53.061260,64387600
2020-03-24,57.250000,63.165001,57.012501,62.294998,62.164680,110164400
2020-03-25,63.450001,65.455002,60.915001,61.404999,61.276546,79343200
2020-03-26,63.485001,65.555000,62.500000,64.309998,64.175461,69610800
2020-03-27,62.500000,65.779999,62.169998,63.182499,63.050327,63882800
2020-03-30,63.840000,66.489998,63.397499,66.397499,66.258606,60225200
2020-03-31,66.800003,68.849998,64.437500,65.900002,65.762138,94996000
2020-04-01,63.912498,65.382500,60.320000,60.767502,60.640377,65691200
2020-04-02,61.060001,64.000000,60.577499,63.867500,63.733891,67576400
2020-04-03,63.490002,63.907501,59.597500,60.977501,60.849930,66321200
2020-04-06,63.810001,67.470001,63.232498,67.099998,66.959618,72788400
2020-04-07,69.324997,69.562500,64.324997,64.757500,64.622025,78452000
2020-04-08,65.852501,66.987503,65.150002,66.737503,66.597893,54244400
2020-04-09,68.000000,68.230003,65.105003,65.737503,65.599991,52556400
2020-04-13,65.137497,67.550003,64.250000,67.462502,67.321373,39840800
2020-04-14,68.750000,71.330002,68.472504,70.987503,70.838989,53094800
2020-04-15,69.300003,71.042503,68.845001,70.209999,70.063110,36614800
2020-04-16,71.769997,74.750000,71.637497,73.675003,73.520882,74562000
2020-04-17,74.500000,74.714996,71.735001,73.080002,72.927116,53912000
2020-04-20,71.809998,73.375000,71.317497,71.762497,71.612373,44938800
2020-04-21,70.577499,71.192497,66.777496,67.377502,67.236549,73516000
2020-04-22,69.307503,71.967499,68.849998,71.537498,71.387848,48335600
2020-04-23,71.959999,73.285004,70.750000,71.002502,70.853966,42416000
2020-04-24,70.900002,72.417503,70.150002,72.397499,72.246048,35232800
2020-04-27,73.747498,75.875000,73.500000,74.269997,74.114624,47938800
2020-04-28,75.750000,76.050003,72.785004,72.839996,72.687614,44290400
2020-04-29,74.192497,75.144997,73.437500,74.614998,74.458916,37916000
2020-04-30,74.072502,74.614998,72.930000,73.070000,72.917130,37591600
2020-05-01,71.087502,72.224998,70.209999,70.695000,70.547104,34209600
2020-05-04,70.220001,72.959999,70.220001,72.822502,72.670158,31755600
2020-05-05,73.867500,75.067497,72.822502,73.434998,73.281380,36889600
2020-05-06,74.232498,75.500000,73.852501,74.447502,74.291748,32346400
2020-05-07,75.845001,76.852501,75.330002,76.217499,76.058060,37373200
2020-05-08,76.937500,78.187500,76.597504,78.125000,77.961571,33921600
2020-05-11,78.074997,81.125000,77.787498,80.654999,80.486267,46906000
2020-05-12,81.235001,81.724998,77.927498,78.025002,77.861786,49306000
2020-05-13,79.175003,80.785004,75.947502,77.800003,77.637253,62585200
2020-05-14,78.417503,80.360001,76.875000,80.305000,80.137009,60231200
2020-05-15,78.897499,85.004997,78.739998,84.907501,84.729874,98766000
2020-05-18,87.605003,89.165001,86.805000,87.502502,87.319443,77446000
2020-05-19,87.902496,90.875000,87.627502,88.055000,87.870781,71732000
2020-05-20,89.910004,90.430000,88.887497,89.699997,89.512344,58753600
2020-05-21,90.514999,90.525002,87.375000,87.752502,87.568924,76106800
2020-05-22,88.252502,90.930000,87.132500,90.262497,90.073662,103876400
2020-05-26,91.567497,91.817497,86.720001,87.177498,86.995132,77078000
2020-05-27,86.250000,86.327499,79.967499,85.252502,85.074158,117589200
2020-05-28,84.122498,87.605003,83.792503,84.870003,84.692459,73489600
2020-05-29,85.544998,88.754997,84.849998,88.754997,88.569328,74525600
2020-06-01,88.332497,88.407501,86.894997,88.062500,87.878273,38987600
2020-06-02,87.962502,88.372498,86.580002,88.252502,88.067894,39132000
2020-06-03,88.222504,88.662498,87.000000,87.695000,87.511543,36544000
2020-06-04,87.279999,89.432503,86.775002,87.665001,87.521523,42428000
2020-06-05,87.945000,89.970001,87.080002,89.199997,89.054016,48174800
2020-06-08,88.772499,88.897499,86.857498,88.050003,87.905899,38773600
2020-06-09,88.000000,91.097504,87.512497,90.459999,90.311951,46848800
2020-06-10,91.677498,95.000000,91.535004,93.667503,93.514214,63218000
2020-06-11,91.500000,92.612503,87.860001,87.962502,87.818542,58365200
2020-06-12,91.625000,91.872498,87.032501,89.324997,89.178802,57090800
2020-06-15,88.152496,91.822502,87.437500,91.737503,91.587372,40000400
2020-06-16,92.250000,92.667503,88.387497,90.684998,90.536583,53571600
2020-06-17,91.137497,92.989998,90.702499,92.360001,92.208847,40830400
2020-06-18,92.269997,92.824997,91.144997,92.180000,92.029144,25440800
2020-06-19,92.425003,94.449997,92.272499,92.612503,92.460938,52416000
2020-06-22,93.000000,95.312500,92.732498,95.267502,95.111588,39846800
2020-06-23,95.510002,96.425003,94.074997,94.500000,94.345337,37510800
2020-06-24,94.762497,95.565002,91.445000,92.355003,92.203850,44937200
2020-06-25,93.557503,95.050003,91.822502,94.900002,94.744682,37607200
2020-06-26,95.000000,95.000000,91.250000,91.550003,91.400185,59208400
2020-06-29,91.697502,92.044998,89.000000,92.000000,91.849434,34224800
2020-06-30,93.139999,95.262497,92.665001,94.977501,94.822067,36789200
2020-07-01,95.207497,95.757500,94.129997,95.300003,95.144043,32664800
2020-07-02,96.389999,97.375000,95.782501,96.122498,95.965187,36405600
2020-07-06,97.417503,99.087502,97.125000,98.392502,98.231476,31589200
2020-07-07,99.462502,100.699997,98.507500,98.717499,98.555946,35780000
2020-07-08,99.937500,102.250000,99.654999,102.160004,101.992813,36548000
2020-07-09,103.802498,105.699997,102.334999,105.089996,104.918007,49454800
2020-07-10,105.887497,106.552498,103.787498,104.792503,104.621002,49767600
2020-07-13,105.949997,107.922501,100.250000,100.522499,100.357979,45707600
2020-07-14,100.750000,104.027496,97.855003,103.769997,103.600166,54267600
2020-07-15,104.142502,104.330002,100.557503,102.272499,102.105125,40398400
